time,relative_humidity_2m (%),temperature_2m (°C),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),wind_speed_10m (km/h),precipitation (mm)
2025-03-30T18:15,70,0.0,0.0,0.0,0.0,0.0,11.3,0.00
2025-03-30T18:30,70,-0.0,0.0,0.0,0.0,0.0,11.4,0.00
2025-03-30T18:45,70,-0.1,0.0,0.0,0.0,0.0,11.4,0.00
2025-03-30T19:00,70,-0.1,0.0,0.0,0.0,0.0,11.6,0.00
2025-03-30T19:15,70,-0.1,0.0,0.0,0.0,0.0,11.6,0.00
2025-03-30T19:30,70,-0.2,0.0,0.0,0.0,0.0,11.8,0.00
2025-03-30T19:45,69,-0.2,0.0,0.0,0.0,0.0,12.1,0.00
2025-03-30T20:00,69,-0.2,0.0,0.0,0.0,0.0,12.2,0.00
2025-03-30T20:15,68,-0.2,0.0,0.0,0.0,0.0,12.7,0.00
2025-03-30T20:30,67,-0.1,0.0,0.0,0.0,0.0,13.2,0.00
2025-03-30T20:45,66,-0.0,0.0,0.0,0.0,0.0,13.7,0.00
2025-03-30T21:00,66,0.1,0.0,0.0,0.0,0.0,14.2,0.00
2025-03-30T21:15,66,0.0,0.0,0.0,0.0,0.0,14.4,0.00
2025-03-30T21:30,67,-0.1,0.0,0.0,0.0,0.0,14.9,0.00
2025-03-30T21:45,68,-0.1,0.0,0.0,0.0,0.0,15.1,0.00
2025-03-30T22:00,69,-0.2,0.0,0.0,0.0,0.0,15.6,0.00
2025-03-30T22:15,70,-0.2,0.0,0.0,0.0,0.0,16.2,0.00
2025-03-30T22:30,72,-0.3,0.0,0.0,0.0,0.0,16.6,0.00
2025-03-30T22:45,73,-0.4,0.0,0.0,0.0,0.0,17.6,0.00
2025-03-30T23:00,75,-0.4,0.0,0.0,0.0,0.0,18.0,0.00
2025-03-30T23:15,76,-0.6,0.0,0.0,0.0,0.0,18.4,0.00
2025-03-30T23:30,78,-0.7,0.0,0.0,0.0,0.0,18.7,0.00
2025-03-30T23:45,79,-0.8,0.0,0.0,0.0,0.0,18.7,0.00
2025-03-31T00:00,81,-0.9,0.0,0.0,0.0,0.0,19.0,0.00
2025-03-31T00:15,83,-0.9,0.0,0.0,0.0,0.0,19.3,0.00
2025-03-31T00:30,85,-0.9,0.0,0.0,0.0,0.0,19.5,0.00
2025-03-31T00:45,87,-0.9,0.0,0.0,0.0,0.0,19.5,0.00
